Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
58	51	0	0.78251392	0.204777666	0.202366069	0.19424152	0.20969615	0.0154546307	0	0	0	0	0	3
59	52	0	0.79600554	0.204052069	0.202217541	0.19424152	0.2091034	0.0148618802	0	0	0	0	0	3
60	53	0	0.809497159	0.203299003	0.202165203	0.19424152	0.2091034	0.0148618802	0	0	0	0	0	3
61	54	0	0.822988778	0.202745984	0.202138482	0.19424152	0.2091034	0.0148618802	0	0	0	0	0	3
62	55	0	0.836480398	0.202299349	0.202200723	0.19424152	0.2091034	0.0148618802	0	0	0	0	0	3
63	56	0	0.849972017	0.201533059	0.202271417	0.19424152	0.2091034	0.0148618802	0	0	0	0	0	3
64	57	0	0.863463636	0.201004647	0.202381861	0.19424152	0.2091034	0.0148618802	0	0	0	0	0	3
65	58	0	0.876955255	0.20054999	0.202504868	0.19424152	0.2091034	0.0148618802	0	0	0	0	0	3
66	59	0	0.890446875	0.200099287	0.202630526	0.19424152	0.2091034	0.0148618802	0	0	0	0	0	3
67	60	0	0.903938494	0.199542998	0.20273874	0.19424152	0.2091034	0.0148618802	0	0	0	0	0	3
68	61	0	0.917430113	0.199208679	0.202869455	0.194388433	0.2091034	0.0147149667	0	0	0	0	0	3
69	61	0	0.930921733	0.198949973	0.202989495	0.19475906	0.2091034	0.0143443401	0	0	0	0	0	3
70	62	0	0.944413352	0.198986355	0.20310074	0.195166986	0.2091034	0.0139364139	0	0	0	0	0	3
71	63	0	0.957904971	0.199095474	0.203204121	0.195398656	0.2091034	0.0137047436	0	0	0	0	0	3
72	64	0	0.971396591	0.1994386	0.203310435	0.195908746	0.2091034	0.0131946539	0	0	0	0	0	3
73	65	0	0.98488821	0.199949377	0.203416768	0.196078937	0.2091034	0.0130244625	0	0	0	0	0	3
74	66	0	0.998379829	0.200563768	0.203534789	0.19632083	0.2091034	0.01278257	0	0	0	0	0	3
75	67	0	1.01187145	0.201242462	0.203664306	0.197828798	0.2091034	0.0112746017	0.0168976139	0	100	0	0	3
