Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
52	46	0	0.701564204	81.8289064	80.1846918	76.1426757	90.1127879	13.9701122	0	0	0	0	0	3
53	47	0	0.715055824	81.5415635	79.9591332	76.1426757	88.3151945	12.1725188	0	0	0	0	0	3
54	48	0	0.728547443	81.4845648	79.7793798	76.1426757	87.2223433	11.0796676	0	0	0	0	0	3
55	49	0	0.742039062	81.1819839	79.620423	76.1426757	85.5792331	9.43655745	0	0	0	0	0	3
56	50	0	0.755530682	80.93484	79.4982021	76.1426757	84.0745291	7.93185346	0	0	0	0	0	3
57	51	0	0.769022301	80.5678597	79.4059214	76.1426757	83.252889	7.11021331	0	0	0	0	0	3
58	51	0	0.78251392	80.272845	79.3274992	76.1426757	82.2008909	6.05821521	0	0	0	0	0	3
59	52	0	0.79600554	79.9884111	79.269276	76.1426757	81.9685327	5.82585704	0	0	0	0	0	3
60	53	0	0.809497159	79.693209	79.2487597	76.1426757	81.9685327	5.82585704	0	0	0	0	0	3
61	54	0	0.822988778	79.4764259	79.2382848	76.1426757	81.9685327	5.82585704	0	0	0	0	0	3
62	55	0	0.836480398	79.3013447	79.2626833	76.1426757	81.9685327	5.82585704	0	0	0	0	0	3
63	56	0	0.849972017	79.0009593	79.2903953	76.1426757	81.9685327	5.82585704	0	0	0	0	0	3
64	57	0	0.863463636	78.7938218	79.3336894	76.1426757	81.9685327	5.82585704	0	0	0	0	0	3
65	58	0	0.876955255	78.6155961	79.3819082	76.1426757	81.9685327	5.82585704	0	0	0	0	0	3
66	59	0	0.890446875	78.4389205	79.4311662	76.1426757	81.9685327	5.82585704	0	0	0	0	0	3
67	60	0	0.903938494	78.220855	79.473586	76.1426757	81.9685327	5.82585704	0	0	0	0	0	3
68	61	0	0.917430113	78.089802	79.5248262	76.2002658	81.9685327	5.76826693	0	0	0	0	0	3
69	61	0	0.930921733	77.9883895	79.5718821	76.3455514	81.9685327	5.62298132	0	0	0	0	0	3
70	62	0	0.944413352	78.002651	79.6154899	76.5054585	81.9685327	5.46307425	0	0	0	0	0	3
71	63	0	0.957904971	78.0454258	79.6560154	76.5962732	81.9685327	5.37225947	0	0	0	0	0	3
72	64	0	0.971396591	78.1799312	79.6976906	76.7962284	81.9685327	5.17230434	0	0	0	0	0	3
73	65	0	0.98488821	78.3801557	79.7393729	76.8629434	81.9685327	5.10558931	0	0	0	0	0	3
74	66	0	0.998379829	78.6209972	79.7856375	76.9577653	81.9685327	5.01076744	0	0	0	0	0	3
75	67	0	1.01187145	78.8870452	79.836408	77.5488889	81.9685327	4.41964385	6.62386464	0	100	0	0	3
