Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
52	46	0	0.701564204	293.200452	293.200068	293.199392	293.200514	0.000176563193	0	0	0	0	0	3
53	47	0	0.715055824	293.200414	293.200075	293.199392	293.200514	0.000176563193	0	0	0	0	0	3
54	48	0	0.728547443	293.200372	293.200081	293.199392	293.200514	0.000176563193	0	0	0	0	0	3
55	49	0	0.742039062	293.200331	293.200086	293.199392	293.200514	0.000176563193	0	0	0	0	0	3
56	50	0	0.755530682	293.200284	293.200089	293.199392	293.200514	0.000176563193	0	0	0	0	0	3
57	51	0	0.769022301	293.200241	293.20009	293.199392	293.200514	0.000176563193	0	0	0	0	0	3
58	51	0	0.78251392	293.200198	293.20009	293.199392	293.200514	0.000176563193	0	0	0	0	0	3
59	52	0	0.79600554	293.200166	293.200089	293.199392	293.200514	0.000176563193	0	0	0	0	0	3
60	53	0	0.809497159	293.200136	293.200087	293.199392	293.200514	0.000176563193	0	0	0	0	0	3
61	54	0	0.822988778	293.200113	293.200085	293.199392	293.200514	0.000176563193	0	0	0	0	0	3
62	55	0	0.836480398	293.200092	293.200083	293.199392	293.200514	0.000175463621	0	0	0	0	0	3
63	56	0	0.849972017	293.200074	293.200082	293.199392	293.200514	0.000171183106	0	0	0	0	0	3
64	57	0	0.863463636	293.20006	293.200083	293.199392	293.200514	0.000163508781	0	0	0	0	0	3
65	58	0	0.876955255	293.200052	293.200086	293.199392	293.200514	0.00015246324	0	0	0	0	0	3
66	59	0	0.890446875	293.200047	293.200092	293.199392	293.200514	0.000138407357	0	0	0	0	0	3
67	60	0	0.903938494	293.200045	293.2001	293.199392	293.200514	0.000132049306	0	0	0	0	0	3
68	61	0	0.917430113	293.200045	293.200112	293.199392	293.200514	0.00014356286	0	0	0	0	0	3
69	61	0	0.930921733	293.200046	293.200127	293.199392	293.200514	0.000158246232	0	0	0	0	0	3
70	62	0	0.944413352	293.200055	293.200144	293.199392	293.200514	0.000175081499	0	0	0	0	0	3
71	63	0	0.957904971	293.200069	293.200161	293.199412	293.200514	0.000192879227	0	0	0	0	0	3
72	64	0	0.971396591	293.200084	293.200179	293.19947	293.200514	0.000210548159	0	0	0	0	0	3
73	65	0	0.98488821	293.200104	293.200196	293.19959	293.200514	0.000227238761	0	0	0	0	0	3
74	66	0	0.998379829	293.200126	293.20021	293.199723	293.200514	0.000241340782	0	0	0	0	0	3
75	67	0	1.01187145	293.200151	293.200221	293.199858	293.200514	0.000252612883	3.36451366e-05	0	0	0	0	3
