Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
61	62	0	1.2904859	391.971834	364.388231	329.494053	391.971834	58.2608854	5.5458621	0	9.5	0	0	3
62	63	0	1.31164141	393.265634	367.045381	332.317871	393.265634	59.3114153	5.60296756	0	9.4	0	0	3
63	64	0	1.33279692	394.435101	369.633599	335.013454	394.435101	59.4216471	5.6558989	0	9.5	0	0	3
64	65	0	1.35395242	395.48545	372.153265	338.739984	395.48545	56.7454656	5.70472664	0	10	0	0	3
65	65	0	1.37510793	396.424709	374.556795	342.306469	396.424709	54.1182402	5.74955973	0	10.6	0	0	3
66	66	0	1.39626344	397.259174	376.846491	345.773079	397.259174	51.4860954	5.79054078	0	11.2	0	0	3
67	67	0	1.41741894	398.141761	379.02852	349.175599	398.141761	48.9661612	5.82832738	0	11.9	0	0	3
68	68	0	1.43857445	398.943667	381.102189	352.529848	398.943667	46.4138189	5.86208997	0	12.6	0	0	3
69	69	0	1.45972996	399.653598	383.065679	355.83451	399.653598	43.8190884	5.89200789	0	13.4	0	0	3
70	70	0	1.48088546	400.279439	384.917551	359.071988	400.279439	41.2074503	5.91827781	0	14.3	0	0	3
71	71	0	1.50204097	400.8222	386.657143	362.239093	400.8222	38.5831068	5.94108664	0	15.3	0	0	3
72	72	0	1.52319648	401.292099	388.284352	365.317081	401.292099	35.975018	5.96063184	0	16.5	0	0	3
73	72	0	1.54435198	401.684503	389.799661	368.289647	401.684503	33.3948556	5.97581523	0	17.8	0	0	3
74	73	0	1.56550749	402.041825	391.206002	371.14601	402.041825	30.8958152	5.98701664	0	19.3	0	0	3
75	74	0	1.58666299	402.351065	392.506212	373.874461	402.351065	28.4766043	5.99452853	0	21	0	0	3
76	75	0	1.6078185	402.584246	393.702453	376.468538	402.584246	26.1157085	5.99847167	0	22.9	0	0	3
77	76	0	1.62897401	402.739156	394.797062	378.922887	402.739156	23.8162691	5.99893574	0	25.1	0	0	3
78	77	0	1.65012951	402.817452	395.792669	381.233434	402.817452	21.5840185	5.99442693	0	27.7	0	0	3
79	78	0	1.67128502	402.817452	396.692003	383.395316	402.817452	19.4221364	5.98531548	0	30.8	0	0	3
80	79	0	1.69244053	402.749079	397.49841	385.407529	402.817452	17.4099236	5.97209881	0	34.3	0	0	3
81	80	0	1.71359603	402.614995	398.215388	387.268083	402.817452	15.5493692	5.95521563	0	38.2	0	0	3
82	80	0	1.73475154	402.424046	398.846886	388.980812	402.817452	13.8366397	5.93507836	0	42.8	0	0	3
83	81	0	1.75590705	402.19262	399.397378	390.545977	402.817452	12.2714749	5.91016303	0	48.1	0	0	3
84	82	0	1.77706255	401.937209	399.872013	391.971834	402.817452	10.8456182	5.8811193	0	54.2	0	0	3
85	83	0	1.79821806	401.675418	400.276329	393.265634	402.817452	9.55181777	5.84854004	0	61.2	0	0	3
86	84	0	1.81937357	401.423675	400.616248	394.435101	402.817452	8.38235139	5.81293681	0	69.3	0	0	3
87	85	0	1.84052907	401.19801	400.898035	395.48545	402.817452	7.33200228	5.7747519	0	78.7	0	0	3
88	86	0	1.86168458	401.015761	401.128465	396.424709	402.817452	6.39274336	5.7325354	0	89.6	0	0	3
89	86	0	1.88284009	400.889962	401.314517	397.259174	402.817452	5.5582778	5.68683123	0	100	0	0	3
