Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
46	49	0	0.973153303	7.50370982e-10	-1.22361569e-09	-4.26818444e-09	7.50370982e-10	5.01855543e-09	0	0	0	0	0	3
47	50	0	0.99430881	1.44075582e-09	-1.06146731e-09	-4.26818444e-09	1.44075582e-09	5.70894027e-09	0	0	0	0	0	3
48	50	0	1.01546432	2.64662691e-09	-8.46633351e-10	-4.26818444e-09	2.64662691e-09	6.91481135e-09	0.000160012592	0	0	0	0	3
49	51	0	1.03661982	2.79091744e-09	-5.77777044e-10	-4.26818444e-09	2.79091744e-09	7.05910189e-09	0.000160012592	0	0	0	0	3
50	52	0	1.05777533	3.23994315e-09	-3.40955055e-10	-4.26818444e-09	3.23994315e-09	7.5081276e-09	0.000160012592	0	0	0	0	3
51	53	0	1.07893084	3.36325919e-09	-2.29782365e-11	-4.02766833e-09	3.36325919e-09	7.39092752e-09	0.000160012592	0	0	0	0	3
52	54	0	1.10008634	2.67621563e-09	2.56350262e-10	-2.77286196e-09	3.36325919e-09	6.13612116e-09	0.000160012592	0	0	0	0	3
53	55	0	1.12124185	2.84522019e-09	4.28169518e-10	-2.77286196e-09	3.36325919e-09	6.13612116e-09	0.000160012592	0	0	0	0	3
54	56	0	1.14239736	4.25578103e-09	6.99263652e-10	-2.77286196e-09	4.25578103e-09	7.02170495e-09	0.000160012592	0	0	0	0	3
55	56	0	1.16355286	3.78000857e-09	9.20051065e-10	-2.77286196e-09	4.25578103e-09	3.22287703e-09	0.000160012592	0	0	0	0	3
56	57	0	1.18470837	3.40789549e-09	1.17758263e-09	-1.89617406e-09	4.25578103e-09	3.4804086e-09	0.000160012592	0	0	0	0	3
57	58	0	1.20586388	3.66082954e-09	1.40912444e-09	-1.04050348e-09	4.25578103e-09	3.71195041e-09	0.000160012592	0	0	0	0	3
58	59	0	1.22701938	3.43388677e-09	1.59555737e-09	-9.21429106e-10	4.25578103e-09	3.89838334e-09	0.000160012592	0	0	0	0	3
59	60	0	1.24817489	3.95182965e-09	1.79860982e-09	-6.87622411e-10	4.25578103e-09	3.9817584e-09	0.000160012592	0	0	0	0	3
60	61	0	1.2693304	5.1106228e-09	2.02510319e-09	-6.87622411e-10	5.1106228e-09	4.20825177e-09	0.000160012592	0	0	0	0	3
61	62	0	1.2904859	4.11981638e-09	2.22541314e-09	-2.09277975e-10	5.1106228e-09	4.35852594e-09	0.000160012592	0	0	0	0	3
