Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
67	67	0	1.41741894	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
68	68	0	1.43857445	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
69	69	0	1.45972996	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
70	70	0	1.48088546	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
71	71	0	1.50204097	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
72	72	0	1.52319648	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
73	72	0	1.54435198	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
74	73	0	1.56550749	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
75	74	0	1.58666299	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
76	75	0	1.6078185	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
77	76	0	1.62897401	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
78	77	0	1.65012951	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
79	78	0	1.67128502	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
80	79	0	1.69244053	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
81	80	0	1.71359603	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
82	80	0	1.73475154	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
83	81	0	1.75590705	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
84	82	0	1.77706255	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
85	83	0	1.79821806	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
86	84	0	1.81937357	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
87	85	0	1.84052907	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
88	86	0	1.86168458	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
89	86	0	1.88284009	455.001	455.001	455.001	455.001	0	10.1364942	0	100	0	0	3
