Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
54	56	0	1.14239736	545.529243	533.414808	523.893959	545.529243	21.635284	15.4957546	0	71.6	0	0	3
55	56	0	1.16355286	546.738546	534.366665	524.591577	546.738546	22.1469691	15.4604801	0	69.8	0	0	3
56	57	0	1.18470837	548.061103	535.344562	525.249702	548.061103	22.8114009	15.4248069	0	67.6	0	0	3
57	58	0	1.20586388	549.071623	536.337142	525.946153	549.071623	23.1254699	15.4248069	0	66.7	0	0	3
58	59	0	1.22701938	550.13536	537.345026	526.500754	550.13536	23.6346057	15.4248069	0	65.2	0	0	3
59	60	0	1.24817489	550.840101	538.359165	527.318856	550.840101	23.5212454	15.4248069	0	65.5	0	0	3
60	61	0	1.2693304	551.793757	539.378953	528.141541	551.793757	23.6522161	15.4248069	0	65.2	0	0	3
61	62	0	1.2904859	552.746869	540.404175	529.02209	552.746869	23.7247795	15.4248069	0	65	0	0	3
62	63	0	1.31164141	553.650606	541.430363	529.937904	553.650606	22.591857	15.4248069	0	68.2	0	0	3
63	64	0	1.33279692	554.495288	542.453587	530.758458	554.495288	21.3325158	15.4248069	0	72.3	0	0	3
64	65	0	1.35395242	555.166248	543.470579	531.802286	555.166248	20.7775914	15.4248069	0	74.2	0	0	3
65	65	0	1.37510793	555.770197	544.469242	532.698337	555.770197	20.6746905	15.4248069	0	74.6	0	0	3
66	66	0	1.39626344	556.375993	545.455811	533.442215	556.375993	20.8169465	15.4248069	0	74	0	0	3
67	67	0	1.41741894	557.004302	546.437564	534.264579	557.004302	21.0639051	15.4248069	0	73.2	0	0	3
68	68	0	1.43857445	557.568296	547.408552	535.284865	557.568296	21.3060214	15.4248069	0	72.3	0	0	3
69	69	0	1.45972996	558.000962	548.355056	536.140532	558.000962	21.5158781	15.4248069	0	71.6	0	0	3
70	70	0	1.48088546	558.627439	549.292011	537.007189	558.627439	21.6202508	15.4248069	0	71.3	0	0	3
71	71	0	1.50204097	559.020719	550.209241	537.931508	559.020719	21.0892108	15.4248069	0	73.1	0	0	3
72	72	0	1.52319648	559.258642	551.097872	538.978399	559.258642	20.2802432	15.4248069	0	76	0	0	3
73	72	0	1.54435198	559.368878	551.947475	539.906919	559.368878	19.4619588	15.4248069	0	79.2	0	0	3
74	73	0	1.56550749	559.488369	552.763369	541.146038	559.488369	18.3423304	15.4248069	0	84	0	0	3
75	74	0	1.58666299	558.322353	553.479049	542.565615	559.488369	16.9227533	15.4248069	0	91.1	0	0	3
76	75	0	1.6078185	556.686494	554.067419	543.896662	559.488369	15.5917067	15.4248069	0	98.9	0	0	3
77	76	0	1.62897401	554.859831	554.524217	545.529243	559.488369	13.9591254	15.4248069	0	100	0	0	3
78	77	0	1.65012951	553.160235	554.842175	546.738546	559.488369	12.7498222	15.4248069	0	100	0	0	3
79	78	0	1.67128502	550.555542	555.001217	548.061103	559.488369	11.4272657	15.4248069	0	100	0	0	3
80	79	0	1.69244053	548.133113	555.004217	548.133113	559.488369	11.3552554	15.4248069	0	100	0	0	3
81	80	0	1.71359603	546.047015	554.878192	546.047015	559.488369	13.4413531	15.4248069	0	100	0	0	3
82	80	0	1.73475154	544.889335	554.659608	544.889335	559.488369	14.5990339	15.4248069	0	100	0	0	3
83	81	0	1.75590705	543.909533	554.370834	543.909533	559.488369	15.5788357	15.4248069	0	99	0	0	3
84	82	0	1.77706255	543.732669	554.034955	543.732669	559.488369	14.6000425	15.4248069	0	100	0	0	3
85	83	0	1.79821806	544.145308	553.676557	543.732669	559.488369	13.5738543	15.4248069	0	100	0	0	3
86	84	0	1.81937357	544.573298	553.298336	543.732669	559.488369	12.55063	15.4248069	0	100	0	0	3
87	85	0	1.84052907	545.481054	552.922743	543.732669	559.488369	11.5336387	15.4248069	0	100	0	0	3
88	86	0	1.86168458	546.845575	552.576048	543.732669	559.488369	10.5349758	15.4248069	0	100	0	0	3
89	86	0	1.88284009	547.922014	552.24904	543.732669	559.488369	9.54840679	15.4248069	0	100	0	0	3
