Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
62	63	0	1.31164141	321.715778	319.798213	317.234006	321.715778	4.48177273	1.67460302	0	0	0	0	3
63	64	0	1.33279692	321.81669	319.989159	317.460248	321.81669	4.35644212	1.67460302	0	0	0	0	3
64	65	0	1.35395242	321.916837	320.17485	317.766379	321.916837	4.15045732	1.67460302	0	0	0	0	3
65	65	0	1.37510793	322.000722	320.351281	318.052243	322.000722	3.94847853	1.67460302	0	0	0	0	3
66	66	0	1.39626344	322.07799	320.51902	318.313157	322.07799	3.76483274	1.67460302	0	0	0	0	3
67	67	0	1.41741894	322.14325	320.678607	318.555804	322.14325	3.58744609	1.67460302	0	0	0	0	3
68	68	0	1.43857445	322.206617	320.830724	318.795617	322.206617	3.41099974	1.67460302	0	0	0	0	3
69	69	0	1.45972996	322.260572	320.975098	319.025154	322.260572	3.23541786	1.67460302	0	0	0	0	3
70	70	0	1.48088546	322.310231	321.111976	319.245391	322.310231	3.06484006	1.67460302	0	0	0	0	3
71	71	0	1.50204097	322.351932	321.241415	319.456746	322.351932	2.89518665	1.67460302	0	0	0	0	3
72	72	0	1.52319648	322.39216	321.363724	319.66314	322.39216	2.72902027	1.67460302	0	0	0	0	3
73	72	0	1.54435198	322.430328	321.479023	319.857372	322.430328	2.57295572	1.67460302	0	0	0	0	3
74	73	0	1.56550749	322.455945	321.587297	320.056499	322.455945	2.39944663	1.67460302	0	0	0	0	3
75	74	0	1.58666299	322.450409	321.687044	320.255904	322.455945	2.20004136	1.67460302	0	0	0	0	3
76	75	0	1.6078185	322.412439	321.776899	320.444902	322.455945	2.01104309	1.67460302	0	0	0	0	3
77	76	0	1.62897401	322.343182	321.855994	320.630644	322.455945	1.82530078	1.67460302	0	0	0	0	3
78	77	0	1.65012951	322.247225	321.923352	320.804331	322.455945	1.65161367	1.67460302	0	0	0	0	3
79	78	0	1.67128502	322.12517	321.978387	320.968102	322.455945	1.48784271	1.67460302	0	0	0	0	3
80	79	0	1.69244053	321.977244	322.020434	321.115772	322.455945	1.34017295	1.67460302	0	0	0	0	3
81	80	0	1.71359603	321.8273	322.050081	321.257533	322.455945	1.19841164	1.67460302	0	0	0	0	3
82	80	0	1.73475154	321.695505	322.06833	321.381102	322.455945	1.0748427	1.67460302	0	0	0	0	3
83	81	0	1.75590705	321.590345	322.077049	321.495147	322.455945	0.960798132	1.67460302	0	0	0	0	3
84	82	0	1.77706255	321.524925	322.078289	321.524925	322.455945	0.931020543	1.67460302	0	0	0	0	3
85	83	0	1.79821806	321.507604	322.074183	321.507604	322.455945	0.948341281	1.67460302	0	0	0	0	3
86	84	0	1.81937357	321.508043	322.065528	321.507604	322.455945	0.948341281	1.67460302	0	0	0	0	3
87	85	0	1.84052907	321.542275	322.054094	321.507604	322.455945	0.948341281	1.67460302	0	0	0	0	3
88	86	0	1.86168458	321.599368	322.040866	321.507604	322.455945	0.948341281	1.67460302	0	0	0	0	3
89	86	0	1.88284009	321.68001	322.027503	321.507604	322.455945	0.948341281	1.67460302	0	0	0	0	3
