Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
56	14	0	1.4	172322.801	169775.342	167338.556	172322.801	4984.2458	4287.60912	0	0	0	0	3
57	14	0	1.425	172576.711	170024.778	167616.682	172576.711	4960.02857	4287.60912	0	0	0	0	3
58	15	0	1.45	172815.314	170272.332	167949.202	172815.314	4866.11204	4287.60912	0	0	0	0	3
59	15	0	1.475	173059.625	170515.686	168137.692	173059.625	4921.93266	4287.60912	0	0	0	0	3
60	15	0	1.5	173411.452	170766.817	168463.581	173411.452	4947.87124	4287.60912	0	0	0	0	3
61	15	0	1.525	173691.556	171015.768	168646.273	173691.556	5045.28317	4287.60912	0	0	0	0	3
62	16	0	1.55	173976.867	171269.606	168862.919	173976.867	5113.94813	4287.60912	0	0	0	0	3
63	16	0	1.575	174198.668	171523.689	169051.567	174198.668	5147.10131	4287.60912	0	0	0	0	3
64	16	0	1.6	174523.219	171784.244	169329.659	174523.219	5193.56024	4287.60912	0	0	0	0	3
65	16	0	1.625	174846.393	172046.946	169482.306	174846.393	5364.08626	4287.60912	0	0	0	0	3
66	17	0	1.65	175072.199	172313.131	169746.714	175072.199	5316.96082	4287.60912	0	0	0	0	3
67	17	0	1.675	175303.26	172577.729	169948.675	175303.26	5258.74076	4287.60912	0	0	0	0	3
68	17	0	1.7	175454.499	172839.911	170173.826	175454.499	5217.29184	4287.60912	0	0	0	0	3
69	17	0	1.725	175798.862	173107.77	170397.811	175798.862	5187.4175	4287.60912	0	0	0	0	3
70	18	0	1.75	176086.354	173378.653	170643.947	176086.354	5178.14005	4287.60912	0	0	0	0	3
71	18	0	1.775	176182.233	173642.381	170871.747	176182.233	5175.99533	4287.60912	0	0	0	0	3
72	18	0	1.8	176093.462	173891.034	171148.786	176182.233	5033.44754	4287.60912	0	0	0	0	3
73	18	0	1.825	176327.953	174137.661	171433.911	176327.953	4894.04122	4287.60912	0	0	0	0	3
74	18	0	1.85	176782.11	174392.337	171710.348	176782.11	5071.76178	4287.60912	0	0	0	0	3
75	19	0	1.875	176780.754	174633.785	172005.189	176782.11	4776.92068	4287.60912	0	0	0	0	3
76	19	0	1.9	176819.333	174863.03	172322.801	176819.333	4496.53206	4287.60912	0	0	0	0	3
77	19	0	1.925	176838.458	175078.061	172576.711	176838.458	4261.74734	4287.60912	0	0	0	0	3
78	19	0	1.95	176939.172	175285.797	172815.314	176939.172	4123.8587	4287.60912	0	0	0	0	3
79	20	0	1.975	177098.713	175489.769	173059.625	177098.713	4039.08839	4287.60912	0	0	0	0	3
80	20	0	2	177507.309	175701.563	173411.452	177507.309	4095.85646	4287.60912	0	0	0	0	3
81	20	0	2.025	177560.641	175899.144	173691.556	177560.641	3869.08524	4287.60912	0	0	0	0	3
82	20	0	2.05	177444.766	176077.868	173976.867	177560.641	3583.77428	4287.60912	0	0	0	0	3
83	21	0	2.075	177761.246	176258.076	174198.668	177761.246	3562.57824	4287.60912	0	0	0	0	3
84	21	0	2.1	177889.414	176433.826	174523.219	177889.414	3366.19567	4287.60912	0	0	0	0	3
85	21	0	2.125	177941.657	176596.609	174846.393	177941.657	3095.26388	4287.60912	0	0	0	0	3
86	21	0	2.15	178028.288	176748.128	175072.199	178028.288	2956.08913	4287.60912	0	0	0	0	3
87	21	0	2.175	178186.239	176896.415	175303.26	178186.239	2882.97912	4287.60912	0	0	0	0	3
88	22	0	2.2	178634.768	177055.059	175454.499	178634.768	3180.26955	4287.60912	0	0	0	0	3
89	22	0	2.225	178710.574	177210.11	175798.862	178710.574	2911.71169	4287.60912	0	0	0	0	3
90	22	0	2.25	178395.558	177333.762	176086.354	178710.574	2624.21917	4287.60912	0	0	0	0	3
91	22	0	2.275	178303.183	177439.325	176093.462	178710.574	2617.1111	4287.60912	0	0	0	0	3
92	23	0	2.3	178483.737	177548.921	176093.462	178710.574	2617.1111	4287.60912	0	0	0	0	3
93	23	0	2.325	178782.901	177676.989	176327.953	178782.901	2454.94869	4287.60912	0	0	0	0	3
94	23	0	2.35	179160.432	177811.869	176780.754	179160.432	2379.67788	4287.60912	0	0	0	0	3
95	23	0	2.375	179210.414	177927.503	176780.754	179210.414	2429.66028	4287.60912	0	0	0	0	3
96	24	0	2.4	179120.27	178038.908	176819.333	179210.414	2391.081	4287.60912	0	0	0	0	3
97	24	0	2.425	179395.785	178161.596	176838.458	179395.785	2557.32704	4287.60912	0	0	0	0	3
98	24	0	2.45	179518.32	178289.209	176939.172	179518.32	2579.14795	4287.60912	0	0	0	0	3
99	25	0	2.475	179496.67	178410.995	177098.713	179518.32	2419.60741	4287.60912	0	0	0	0	3
100	25	0	2.5	179655.763	178532.759	177444.766	179655.763	2210.99671	4287.60912	0	0	0	0	3
101	25	0	2.525	179826.868	178643.214	177444.766	179826.868	2382.10189	4287.60912	0	0	0	0	3
102	25	0	2.55	180299.756	178773.648	177444.766	180299.756	2695.78021	4287.60912	0	0	0	0	3
103	26	0	2.575	180416.833	178915.175	177761.246	180416.833	2655.58705	4287.60912	0	0	0	0	3
104	26	0	2.6	180043.827	179023.869	177889.414	180416.833	2527.41889	4287.60912	0	0	0	0	3
105	26	0	2.625	180095.291	179128.911	177941.657	180416.833	2475.17679	4287.60912	0	0	0	0	3
106	26	0	2.65	180256.388	179239.136	178028.288	180416.833	2388.54535	4287.60912	0	0	0	0	3
107	27	0	2.675	180602.581	179361.722	178186.239	180602.581	2416.3415	4287.60912	0	0	0	0	3
108	27	0	2.7	180916.759	179491.747	178303.183	180916.759	2436.68792	4287.60912	0	0	0	0	3
109	27	0	2.725	180641.423	179587.302	178303.183	180916.759	2377.1917	4287.60912	0	0	0	0	3
110	27	0	2.75	180455.338	179670.386	178303.183	180916.759	2336.6235	4287.60912	0	0	0	0	3
111	28	0	2.775	180678.021	179779.074	178303.183	180916.759	2339.74893	4287.60912	0	0	0	0	3
112	28	0	2.8	180683.326	179892.414	178483.737	180916.759	2343.49365	4287.60912	0	0	0	0	3
113	28	0	2.825	180883.27	180006.678	178782.901	180916.759	2133.85812	4287.60912	0	0	0	0	3
114	29	0	2.85	181006.973	180112.586	179120.27	181006.973	1886.70348	4287.60912	0	0	0	0	3
115	29	0	2.875	181158.812	180207.747	179120.27	181158.812	2038.54197	4287.60912	0	0	0	0	3
