Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
57	14	0	1.425	8.6325305	8.51536943	8.29838051	8.6325305	0.334149984	0.0703106744	0	21	0	0	3
58	15	0	1.45	8.63788728	8.53153642	8.33409455	8.63788728	0.303792729	0.0709301099	0	23.3	0	0	3
59	15	0	1.475	8.64420222	8.54630345	8.36693586	8.64420222	0.277266361	0.071528872	0	25.7	0	0	3
60	15	0	1.5	8.64909307	8.55973951	8.39653595	8.64909307	0.252557118	0.0720993747	0	28.5	0	0	3
61	15	0	1.525	8.65327739	8.57196529	8.42791407	8.65327739	0.225363317	0.0726415463	0	32.2	0	0	3
62	16	0	1.55	8.65663541	8.58285679	8.45352235	8.65663541	0.203113061	0.0731541823	0	36	0	0	3
63	16	0	1.575	8.66170739	8.59277036	8.47620115	8.66170739	0.185506242	0.0736516694	0	39.7	0	0	3
64	16	0	1.6	8.66584127	8.60180084	8.49631029	8.66584127	0.169530982	0.0741299044	0	43.7	0	0	3
65	16	0	1.625	8.66880655	8.61001495	8.51430032	8.66880655	0.15450623	0.074583451	0	48.2	0	0	3
66	17	0	1.65	8.67076631	8.61746571	8.52989218	8.67076631	0.14087413	0.0750027022	0	53.2	0	0	3
67	17	0	1.675	8.6737222	8.62431476	8.54410802	8.6737222	0.129614172	0.0753852251	0	58.1	0	0	3
68	17	0	1.7	8.67786141	8.63068397	8.55651362	8.67786141	0.121347794	0.0757260701	0	62.4	0	0	3
69	17	0	1.725	8.68120319	8.63662157	8.56794443	8.68120319	0.113258755	0.0760110985	0	67.1	0	0	3
70	18	0	1.75	8.6828037	8.64209106	8.57841554	8.6828037	0.104388154	0.076222855	0	73	0	0	3
71	18	0	1.775	8.68355838	8.64709786	8.58822337	8.68355838	0.0953350074	0.0763178165	0	80	0	0	3
72	18	0	1.8	8.68796423	8.65184742	8.59690418	8.68796423	0.0910600514	0.0763066811	0	83.7	0	0	3
73	18	0	1.825	8.69258268	8.65640354	8.60505374	8.69258268	0.0875289419	0.0761893364	0	87	0	0	3
74	18	0	1.85	8.69507773	8.6606904	8.61277591	8.69507773	0.0823018151	0.0759614813	0	92.2	0	0	3
75	19	0	1.875	8.69522505	8.66461655	8.61986739	8.69522505	0.0753576524	0.0756216896	0	100	0	0	3
76	19	0	1.9	8.69602188	8.66824295	8.62633413	8.69602188	0.0696877494	0.0751456688	0	100	0	0	3
77	19	0	1.925	8.7010222	8.67179953	8.6325305	8.7010222	0.0684917045	0.0745727029	0	100	0	0	3
78	19	0	1.95	8.70537156	8.67526815	8.63788728	8.70537156	0.0674842798	0.073919308	0	100	0	0	3
79	20	0	1.975	8.7065653	8.67853853	8.64420222	8.7065653	0.0623630774	0.0731906988	0	100	0	0	3
80	20	0	2	8.70452512	8.68141105	8.64909307	8.7065653	0.0574722321	0.0723993747	0	100	0	0	3
81	20	0	2.025	8.70625481	8.68413304	8.65327739	8.7065653	0.0532879108	0.0715441141	0	100	0	0	3
82	20	0	2.05	8.70987153	8.686828	8.65663541	8.70987153	0.053236118	0.0706584367	0	100	0	0	3
83	21	0	2.075	8.71145795	8.68943859	8.66170739	8.71145795	0.0497505521	0.0697482337	0	100	0	0	3
84	21	0	2.1	8.71099103	8.69178543	8.66584127	8.71145795	0.0456166755	0.0688181711	0	100	0	0	3
85	21	0	2.125	8.7096454	8.69387134	8.66880655	8.71145795	0.0426513923	0.0678758824	0	100	0	0	3
